show_id,type,title,director,cast,country,release_year,rating,duration,listed_in,language,imdb_score,rotten_tomatoes_score,date_added,budget_millions,views_millions,revenue_millions,user_rating,number_of_reviews,episodes,average_episode_duration,production_house,age_certification,awards_won,awards_nominated,is_netflix_original,popularity_score,trending_rank,content_warning,subtitle_languages,audio_languages,hdr_available,uhd_available,mobile_downloads,offline_viewing
s443,Movie,Leave the World Behind: Origins,Director 293,"Actor 7845, Actor 1792, Actor 1826, Actor 3747, Actor 624, Actor 6359, Actor 3023, Actor 1370",Italy,2007,TV-Y7-FV,159 min,Music & Musicals,Polish,3.6,64.6,2021-10-23,143.6,794.8,266.2,4.7,114301,,,Production Co. 631,TV-Y7-FV,23,56,True,76.8,394.0,Flashing Lights,33,25,True,True,False,True
s444,TV Show,Chronicles of Stranger Things: The Final Chapter,Director 2869,"Actor 3288, Actor 925, Actor 6412, Actor 6227, Actor 2509, Actor 4781, Actor 8284, Actor 1043",Norway,2004,TV-Y,7 Seasons,"Independent Movies, International Movies",English,5.9,85.0,2017-12-19,40.6,341.8,38.3,4.2,88071,25.0,61 min,Production Co. 450,TV-Y,1,56,True,62.5,,Nudity,36,6,True,False,True,True
s445,Movie,Return of Roma: A New Beginning,Director 1392,"Actor 5271, Actor 6069, Actor 630, Actor 2351, Actor 1701, Actor 3829, Actor 97, Actor 6246, Actor 57, Actor 9220, Actor 958, Actor 6350",Nigeria,2010,PG-13,82 min,Reality TV,Finnish,6.6,48.8,2022-12-08,52.0,155.1,111.9,2.9,9246,,,Production Co. 578,PG-13,34,34,True,87.8,467.0,,42,13,False,False,False,True
s446,Movie,Legend of Damsel,Director 1255,"Actor 8790, Actor 5901, Actor 3668, Actor 2366, Actor 4700, Actor 2857, Actor 6365, Actor 4215",Australia,1997,G,183 min,"TV Comedies, Anime",Hindi,7.6,100.0,2021-05-16,129.1,247.2,165.4,4.8,113197,,,Production Co. 825,G,19,19,True,59.7,364.0,,15,13,True,False,True,False
s447,TV Show,Return of The Night Agent,Director 3183,"Actor 5957, Actor 5535, Actor 5342, Actor 6536, Actor 2181, Actor 8683, Actor 3374, Actor 4031",South Africa,1980,R,1 Season,"International Movies, TV Comedies",Tagalog,4.1,41.5,2020-12-23,45.9,869.2,576.1,5.0,121491,21.0,70 min,Production Co. 783,R,26,47,False,60.0,73.0,Smoking,42,15,False,False,True,True
s448,TV Show,Secrets of the The Umbrella Academy: Origins,Director 3149,"Actor 8479, Actor 7075, Actor 2955, Actor 7258, Actor 391, Actor 3383, Actor 6324, Actor 9297, Actor 2824, Actor 4479, Actor 9231, Actor 2554, Actor 6585, Actor 9422, Actor 3241",Netherlands,2016,TV-14,4 Seasons,"TV Mysteries, Teen TV Shows",Polish,2.5,88.6,2023-05-25,57.9,740.6,204.5,3.6,122855,11.0,70 min,Production Co. 757,TV-14,8,62,False,34.8,391.0,,41,29,True,True,True,True
s449,TV Show,The Last The Crown: A New Beginning,Director 737,"Actor 5845, Actor 3327, Actor 2468, Actor 3490, Actor 5040, Actor 1082",Indonesia,2017,TV-PG,11 Seasons,"Teen TV Shows, TV Thrillers, Historical Dramas",Turkish,6.6,4.7,2019-09-19,148.5,1737.3,1340.2,4.6,88787,26.0,26 min,Production Co. 297,TV-PG,19,19,True,120.8,,Disturbing Images,8,18,False,True,False,False
s450,TV Show,The Last Bridgerton: Origins,Director 796,"Actor 646, Actor 2222, Actor 6242, Actor 7747, Actor 6216, Actor 7814, Actor 2793, Actor 327, Actor 9604, Actor 5938, Actor 7225, Actor 9583, Actor 9371",Canada,2021,PG-13,3 Seasons,"TV Thrillers, Anime",Russian,2.4,87.1,2020-12-27,115.2,249.0,18.3,3.0,128933,25.0,51 min,Production Co. 353,PG-13,21,21,False,47.4,70.0,,26,30,True,True,True,False
s451,Movie,Beyond the Red Notice: The Reckoning,Director 4939,"Actor 8106, Actor 262, Actor 9672, Actor 6845, Actor 2770, Actor 5984, Actor 4141, Actor 3147, Actor 8412, Actor 4592, Actor 8527, Actor 385, Actor 8022",South Korea,1999,TV-Y7-FV,139 min,"Horror Movies, Classic Movies, Music & Musicals",Indonesian,5.2,49.1,2019-12-23,332.1,797.9,155.9,4.0,80402,,,Production Co. 270,TV-Y7-FV,28,55,False,83.0,384.0,,30,22,True,False,True,True
s452,Movie,Beyond the The Midnight Sky: The Final Chapter,Director 1636,"Actor 7703, Actor 6227, Actor 6364, Actor 590, Actor 4429, Actor 6147, Actor 5500, Actor 6010, Actor 8399, Actor 6956, Actor 6672, Actor 5606, Actor 2169, Actor 5673, Actor 4286",China,2010,TV-G,120 min,"Political Dramas, Sports Movies",Turkish,4.3,56.1,2020-04-08,17.9,43.0,24.5,4.5,69926,,,Production Co. 86,TV-G,28,28,False,33.5,,Violence,52,5,True,True,True,True
s453,Movie,The Last Hustle 8: The Reckoning,Director 80,"Actor 221, Actor 5590, Actor 1154, Actor 2560, Actor 9548, Actor 7550, Actor 5422, Actor 1734, Actor 1999, Actor 921, Actor 2273, Actor 3269",South Korea,2020,TV-Y,102 min,Independent Movies,Hebrew,7.0,66.3,2016-11-04,226.2,273.2,49.7,3.2,24059,,,Production Co. 736,TV-Y,5,5,False,94.8,,Violence,46,3,False,False,True,False
s454,Movie,Beyond the Spenser Confidential: Origins,Director 2360,"Actor 9697, Actor 1004, Actor 7251, Actor 3030, Actor 8317, Actor 104, Actor 1304, Actor 2882, Actor 3240, Actor 4314, Actor 2358, Actor 8881",United States,2007,TV-MA,125 min,"Documentaries, Comedies",German,2.4,90.9,2021-04-05,172.9,444.4,55.4,5.0,49355,,,Production Co. 192,TV-MA,20,29,True,43.2,429.0,,27,17,False,True,False,False
s455,Movie,Beyond the Glass Onion: A New Beginning,Director 2062,"Actor 2643, Actor 1060, Actor 1010, Actor 1029, Actor 8093",Israel,1982,R,78 min,"Classic Movies, TV Sci-Fi & Fantasy, Crime TV Shows",Turkish,8.6,18.8,2023-05-06,175.9,1187.3,856.2,4.8,116918,,,Production Co. 13,R,5,40,False,59.8,311.0,Language,37,9,False,False,False,False
s456,TV Show,Return of Outer Banks,Director 4473,"Actor 3118, Actor 3738, Actor 9622, Actor 2795, Actor 700, Actor 5782, Actor 6714, Actor 7618, Actor 7564, Actor 5315, Actor 6607, Actor 7597",Ireland,2010,Unrated,5 Seasons,"TV Thrillers, Faith & Spirituality, TV Dramas, TV Mysteries",Thai,7.1,11.9,2019-07-07,45.1,384.9,81.8,2.4,6437,8.0,65 min,Production Co. 325,Unrated,24,80,True,110.9,8.0,,43,29,True,True,True,True
s457,Movie,The Last Project Power: Origins,Director 2764,"Actor 356, Actor 8149, Actor 6427, Actor 2594",Nigeria,1996,TV-PG,114 min,"Sci-Fi & Fantasy, Reality TV, International Movies",German,6.9,54.3,2019-01-14,107.0,414.4,212.3,3.6,127562,,,Production Co. 622,TV-PG,31,55,False,50.9,,,4,12,True,True,False,False
s458,TV Show,Chronicles of Squid Game,Director 3411,"Actor 213, Actor 5047, Actor 2599, Actor 5548, Actor 5090, Actor 7029, Actor 1997, Actor 9816",Netherlands,1983,G,3 Seasons,"Legal Dramas, Sports Movies",Norwegian,4.7,91.9,2018-06-05,33.2,451.8,24.4,3.9,89436,15.0,66 min,Production Co. 706,G,8,47,False,56.4,229.0,Drug Use,14,11,True,False,False,False
s459,Documentary,Legend of Crip Camp: Reloaded,Director 2637,"Actor 9377, Actor 3751, Actor 9714, Actor 9985, Actor 3884, Actor 4082, Actor 8006, Actor 9230, Actor 7697, Actor 318, Actor 5136, Actor 8372, Actor 1567",Norway,1993,TV-14,2 Seasons,"Faith & Spirituality, Teen TV Shows, Crime TV Shows, Legal Dramas",English,7.5,57.1,2017-06-04,137.0,623.8,347.9,5.0,128717,,,Production Co. 474,TV-14,38,38,True,60.3,399.0,,18,23,True,False,True,False
s460,Movie,Chronicles of I Care a Lot Returns,Director 3954,"Actor 2395, Actor 4469, Actor 5244, Actor 7942, Actor 5148, Actor 9909, Actor 8787, Actor 3278, Actor 3084",United States,1982,R,206 min,Sports Movies,Indonesian,5.7,74.5,2019-12-29,315.6,1240.5,333.1,4.8,15896,,,Production Co. 754,R,12,67,False,87.2,193.0,,55,1,False,False,True,True
s461,Movie,The Last Red Notice 14: The Reckoning,Director 3809,"Actor 2419, Actor 7319, Actor 6260, Actor 9098, Actor 2572, Actor 9730, Actor 7277, Actor 5147, Actor 1766, Actor 4482, Actor 7471, Actor 4522, Actor 3241",Mexico,2012,R,133 min,"Sports Movies, Horror Movies, Dramas, Teen TV Shows",Dutch,6.1,32.8,2020-02-18,33.7,162.4,115.0,4.8,4464,,,Production Co. 127,R,3,41,False,85.6,162.0,Disturbing Images,36,1,False,False,False,True
s462,Limited Series,Legend of Emily in Paris Chronicles: A New Beginning,Director 2318,"Actor 9268, Actor 9315, Actor 646, Actor 8384, Actor 916, Actor 2161",South Africa,1986,UR,1 Season,"Comedies, Dramas, Faith & Spirituality, Cult Movies",Indonesian,7.9,78.1,2023-03-21,155.0,90.8,41.5,2.5,137063,9.0,75 min,Production Co. 731,UR,15,15,False,41.1,,Disturbing Images,22,25,True,False,False,True
s463,Movie,Return of The Pale Blue Eye Forever,Director 1270,"Actor 1466, Actor 3396, Actor 7349, Actor 2607, Actor 1889, Actor 4273, Actor 3726, Actor 3921, Actor 926",Philippines,2013,TV-PG,63 min,Classic Movies,English,7.4,0.8,2023-10-16,196.7,287.0,132.6,3.6,59138,,,Production Co. 491,TV-PG,2,5,True,104.4,,,9,17,False,False,False,False
s464,Movie,Legend of Bird Box,Director 3400,"Actor 1114, Actor 658, Actor 3279, Actor 9662, Actor 590, Actor 3422, Actor 3761, Actor 9548, Actor 8053",India,2005,TV-PG,75 min,TV Action & Adventure,Danish,5.0,50.2,2016-04-06,214.6,970.7,135.4,3.6,21155,,,Production Co. 596,TV-PG,23,65,True,68.2,78.0,,48,20,False,False,False,False
s465,Stand-up Comedy,John Mulaney: Kid Gorgeous: The Final Chapter,Director 1604,"Actor 4266, Actor 6433, Actor 1953, Actor 4676, Actor 7400, Actor 473",Nigeria,2000,R,101 min,"Medical Dramas, TV Horror, LGBTQ Movies, Independent Movies",Portuguese,5.5,58.6,2019-10-02,157.5,1442.3,330.0,4.5,29561,,,Production Co. 43,R,24,24,True,188.4,292.0,Nudity,54,23,True,False,False,False
s466,Movie,Beyond the The Irishman: The Final Chapter,Director 4187,Actor 5078,Philippines,1997,TV-Y7-FV,67 min,LGBTQ Movies,German,3.5,19.5,2018-06-07,236.6,772.4,208.2,5.0,47446,,,Production Co. 882,TV-Y7-FV,21,26,False,61.6,,Self-Harm,30,13,True,False,False,False
s467,Stand-up Comedy,Taylor Tomlinson: Quarter-Life Crisis: The Reckoning,Director 879,"Actor 5, Actor 512, Actor 820, Actor 184, Actor 4494, Actor 1, Actor 4972, Actor 7292, Actor 6250, Actor 9308, Actor 2614, Actor 1594, Actor 878, Actor 6031, Actor 3528",Belgium,2017,TV-Y,78 min,"TV Sci-Fi & Fantasy, TV Comedies",Spanish,6.7,59.4,2022-11-29,127.3,614.4,321.2,4.7,19969,,,Production Co. 287,TV-Y,26,26,False,90.2,,Nudity,10,9,False,True,True,True
s468,TV Show,Chronicles of The Gentlemen 3: Reloaded,Director 4750,"Actor 9134, Actor 4476, Actor 4425, Actor 370, Actor 9228, Actor 7860, Actor 1037, Actor 2512, Actor 3531, Actor 1068, Actor 6514, Actor 6184",India,1988,TV-14,9 Seasons,Children & Family,Russian,4.1,46.7,2021-02-07,148.5,935.5,209.1,5.0,130416,17.0,68 min,Production Co. 477,TV-14,26,26,True,97.3,23.0,,57,9,False,False,True,False
s469,Movie,Beyond the Bird Box: Reloaded,Director 3670,"Actor 32, Actor 723, Actor 9228, Actor 7133, Actor 9158, Actor 8005, Actor 3794, Actor 775, Actor 4695, Actor 5965, Actor 1449, Actor 9799, Actor 6018",United States,2010,UR,184 min,"Historical Dramas, Fantasy Series, Horror Movies, TV Comedies",Polish,4.7,19.8,2018-08-19,218.9,529.6,204.6,3.1,97346,,,Production Co. 744,UR,35,69,True,72.2,328.0,Adult Content,38,13,False,False,False,False
s470,Animated Series,House of Cards Animated,Director 4443,"Actor 5904, Actor 7074, Actor 1417, Actor 9866, Actor 4149, Actor 2256, Actor 5453",Mexico,2004,TV-Y7-FV,1 Season,"Docuseries, TV Thrillers, Fantasy Series",Vietnamese,7.0,34.1,2023-07-30,62.6,532.4,257.0,3.5,43084,5.0,36 min,Production Co. 519,TV-Y7-FV,40,40,False,56.4,426.0,,52,19,True,True,False,True
s471,Limited Series,The Last The Night Agent Chronicles: A New Beginning,Director 851,"Actor 67, Actor 4174, Actor 9019, Actor 2699, Actor 3716, Actor 5487, Actor 8015, Actor 1916, Actor 5333, Actor 6117",Italy,1984,PG-13,1 Season,"Legal Dramas, TV Horror, Reality TV, TV Action & Adventure",Malay,8.4,14.3,2021-10-29,10.3,63.6,11.0,3.3,106974,26.0,63 min,Production Co. 109,PG-13,14,58,True,65.1,,Drug Use,46,1,True,False,True,True
s472,Movie,Chronicles of Don't Look Up: The Final Chapter,Director 4440,"Actor 1583, Actor 3130, Actor 386, Actor 266, Actor 510, Actor 4847, Actor 1984, Actor 3393, Actor 3043, Actor 1169, Actor 1099",Thailand,1988,PG,182 min,"TV Thrillers, Documentaries, TV Sci-Fi & Fantasy",Vietnamese,8.0,63.1,2018-05-07,250.9,1260.5,798.4,3.3,93740,,,Production Co. 678,PG,25,25,False,120.7,192.0,Disturbing Images,40,19,False,True,False,True
s473,Movie,Secrets of the Damsel: The Final Chapter,Director 3880,"Actor 6288, Actor 8832, Actor 1606, Actor 6926, Actor 9620, Actor 5752, Actor 8034, Actor 448, Actor 6226, Actor 634, Actor 7987, Actor 1423, Actor 7781, Actor 4132",Argentina,1995,PG,203 min,Crime TV Shows,Dutch,9.1,81.0,2023-11-09,61.5,425.7,188.2,3.8,64347,,,Production Co. 742,PG,40,40,False,58.4,173.0,Sexual Content,3,11,False,False,True,False
s474,Reality Show,The Last Black Mirror Reality: A New Beginning,Director 3641,"Actor 8226, Actor 2970",Nigeria,1982,R,1 Season,"Sci-Fi & Fantasy, TV Dramas, Fantasy Series, Classic Movies",French,4.9,50.4,2021-09-04,138.3,1131.2,559.7,4.4,66395,22.0,22 min,Production Co. 715,R,33,62,True,155.6,,Adult Content,3,10,False,False,True,True
s475,Movie,Chronicles of Roma: Reloaded,Director 3173,"Actor 2894, Actor 6173, Actor 719, Actor 4953, Actor 2993, Actor 3661, Actor 5572, Actor 9562, Actor 8084, Actor 3748, Actor 7286, Actor 1903, Actor 1664",Poland,2005,R,143 min,"Dramas, Anime",English,5.5,50.1,2016-01-24,12.2,189.8,22.6,3.8,114864,,,Production Co. 509,R,23,55,True,41.9,,Self-Harm,41,18,True,False,False,True
s476,Movie,Return of The Kissing Booth Forever,Director 534,"Actor 4306, Actor 5860",Poland,1989,UR,82 min,"TV Horror, Medical Dramas, Music & Musicals, Dramas",Korean,7.0,55.4,2016-10-01,194.1,1121.4,841.3,2.8,31742,,,Production Co. 25,UR,10,11,True,121.8,229.0,Smoking,24,18,False,False,True,True
s477,Movie,The Last The School for Good and Evil: Reloaded,Director 1208,"Actor 2183, Actor 6402, Actor 184, Actor 6093, Actor 983",India,1987,TV-PG,139 min,Documentaries,Spanish,6.8,36.9,2018-04-09,181.0,1024.2,670.2,4.3,137531,,,Production Co. 682,TV-PG,17,74,True,149.8,416.0,Drug Use,56,16,True,True,False,False
s478,Movie,Chronicles of Rebel Moon 13: The Reckoning,Director 1041,"Actor 8354, Actor 2383, Actor 1115, Actor 7827, Actor 8412, Actor 1190, Actor 9276, Actor 2699, Actor 4048, Actor 6775, Actor 5927, Actor 3693, Actor 4301, Actor 6659",Ireland,2023,PG,135 min,TV Sci-Fi & Fantasy,Dutch,5.1,72.9,2017-08-21,149.2,406.3,47.0,2.3,11268,,,Production Co. 892,PG,20,50,True,70.5,372.0,Disturbing Images,29,20,True,True,False,False
s479,TV Show,Chronicles of Mindhunter: The Final Chapter,Director 615,"Actor 9828, Actor 507, Actor 6838, Actor 1087, Actor 9203, Actor 1391, Actor 2385",Norway,1996,TV-Y,3 Seasons,TV Comedies,Malay,7.0,90.5,2021-07-29,90.8,708.1,511.9,3.1,72735,16.0,32 min,Production Co. 476,TV-Y,21,38,False,87.7,,Sexual Content,33,16,False,True,False,False
s480,Movie,Beyond the The Platform Returns,Director 4236,"Actor 1032, Actor 4123, Actor 4395, Actor 4445, Actor 4735, Actor 9740, Actor 8414, Actor 3733, Actor 5130, Actor 5312",Brazil,2004,TV-MA,99 min,"International Movies, TV Action & Adventure",Mandarin,5.1,78.4,2021-12-22,298.4,868.0,175.8,4.0,80327,,,Production Co. 197,TV-MA,21,66,False,82.4,307.0,,13,25,True,False,True,False
s481,TV Show,Chronicles of Emily in Paris: Origins,Director 2388,"Actor 4048, Actor 3371, Actor 9800, Actor 5528, Actor 3000, Actor 8143, Actor 6144, Actor 4025, Actor 6417, Actor 7936, Actor 4436",Israel,2002,G,8 Seasons,"Fantasy Series, Thrillers, Faith & Spirituality, Romantic Movies",Arabic,10.0,94.2,2017-04-25,57.4,587.7,134.8,3.8,18907,12.0,22 min,Production Co. 990,G,24,70,False,109.1,97.0,Nudity,60,16,False,False,False,True
s482,Movie,The Last The Kissing Booth,Director 886,"Actor 7163, Actor 6339, Actor 5131, Actor 1957, Actor 2290, Actor 2968, Actor 2014, Actor 5921",South Africa,2004,UR,118 min,Children & Family,Korean,6.8,91.8,2022-09-04,124.4,490.8,372.1,3.6,18443,,,Production Co. 285,UR,6,70,False,74.4,50.0,,28,7,True,True,True,True
s483,Movie,Legend of The Gray Man: The Final Chapter,Director 1972,"Actor 3612, Actor 9891, Actor 9349, Actor 4371",Thailand,2011,PG,60 min,"Music & Musicals, Faith & Spirituality, Anime",German,6.3,85.1,2020-10-26,144.2,489.2,108.3,4.4,145171,,,Production Co. 599,PG,20,28,True,64.4,,Drug Use,35,20,True,True,True,False
s484,Reality Show,The Last 3 Body Problem Reality 14: Reloaded,Director 3765,"Actor 2714, Actor 2844, Actor 3611, Actor 4579, Actor 1760, Actor 52, Actor 3913, Actor 5055, Actor 7131, Actor 9497",Israel,2020,TV-PG,1 Season,"TV Thrillers, LGBTQ Movies, Reality TV, Cult Movies",Italian,5.3,51.6,2018-09-18,89.3,623.0,57.0,3.4,21515,17.0,60 min,Production Co. 455,TV-PG,28,28,False,28.4,,Violence,35,25,False,True,False,False
s485,TV Show,Secrets of the Virgin River 17 Forever,Director 4969,"Actor 6111, Actor 2368, Actor 1268, Actor 9847",Belgium,1985,TV-MA,2 Seasons,"Horror Movies, TV Horror, LGBTQ Movies, Teen TV Shows",Dutch,4.2,62.5,2020-12-16,1.7,0.1,0.0,5.0,92626,16.0,32 min,Production Co. 255,TV-MA,18,29,False,24.9,241.0,,60,19,True,True,False,True
s486,TV Show,Legend of The Diplomat Forever,Director 4022,"Actor 7297, Actor 6950, Actor 1466, Actor 7166, Actor 4177, Actor 5706, Actor 3745",South Korea,1985,TV-PG,10 Seasons,"TV Comedies, Romantic Movies, Historical Dramas",Swedish,8.3,35.0,2016-03-24,19.0,299.1,48.7,1.8,41464,9.0,29 min,Production Co. 875,TV-PG,37,66,True,99.0,,Self-Harm,4,25,True,True,True,True
s487,Movie,The Last Leave the World Behind: The Final Chapter,Director 1221,"Actor 2321, Actor 7142, Actor 4564, Actor 3048, Actor 3754",Belgium,2014,TV-Y7,196 min,"Stand-Up Comedy, Horror Movies, Legal Dramas, Comedies",Japanese,3.8,43.0,2021-01-29,143.1,182.8,51.6,3.8,60789,,,Production Co. 893,TV-Y7,5,79,True,51.3,401.0,,48,6,False,False,False,True
s488,Movie,The Last I Care a Lot: Reloaded,Director 632,"Actor 1664, Actor 4409",Australia,1995,TV-Y7-FV,198 min,"Fantasy Series, Documentaries",Japanese,5.4,53.9,2022-10-04,1.3,137.1,73.5,2.7,121271,,,Production Co. 567,TV-Y7-FV,23,23,True,30.2,96.0,Violence,21,28,True,False,True,True
s489,Movie,Chronicles of Blonde 16: Origins,Director 1982,"Actor 9978, Actor 6017, Actor 9403, Actor 4576, Actor 7577, Actor 4028, Actor 7454, Actor 2870, Actor 1801, Actor 4067, Actor 2656, Actor 9929, Actor 693, Actor 1099",France,1996,PG-13,173 min,"Dramas, Action & Adventure, Sports Movies, Docuseries",English,7.2,25.7,2017-06-25,59.5,535.3,75.7,2.8,138666,,,Production Co. 819,PG-13,31,50,False,86.8,,,34,12,False,False,False,True
s490,Movie,Lift: A New Beginning,Director 602,"Actor 6022, Actor 4890, Actor 1893, Actor 9903, Actor 6757, Actor 6269, Actor 6160, Actor 4908, Actor 6122, Actor 392",South Africa,1995,TV-Y7,69 min,"Political Dramas, International Movies, Anime",Arabic,4.4,77.6,2018-04-27,51.2,452.2,139.9,5.0,56530,,,Production Co. 446,TV-Y7,40,40,False,23.0,,,9,21,False,False,True,True
s491,TV Show,Chronicles of The Crown: The Final Chapter,Director 3271,"Actor 7622, Actor 6088, Actor 3354, Actor 7591, Actor 2137, Actor 6813, Actor 842, Actor 4021",Spain,2017,TV-Y,2 Seasons,"Cult Movies, Sports Movies",Arabic,7.9,84.9,2021-06-16,105.6,653.5,491.4,5.0,98071,5.0,37 min,Production Co. 477,TV-Y,24,55,True,43.6,182.0,Smoking,31,2,False,True,False,False
s492,Movie,Secrets of the Spenser Confidential: Origins,Director 830,"Actor 9202, Actor 4418, Actor 982",Denmark,1982,TV-PG,66 min,Medical Dramas,Swedish,8.0,51.1,2016-02-15,248.4,521.9,332.2,2.1,57349,,,Production Co. 646,TV-PG,33,47,True,105.4,172.0,Sexual Content,23,20,False,False,False,True
s493,Documentary,Legend of Beckham 15,Director 4211,Actor 8979,Russia,2008,TV-G,1 Season,Faith & Spirituality,Indonesian,4.8,86.8,2020-11-10,21.2,0.1,0.0,5.0,99090,,,Production Co. 339,TV-G,28,34,True,38.2,469.0,,25,9,False,True,True,True
s494,Movie,The Last Don't Look Up: Reloaded,Director 4664,"Actor 6842, Actor 2485, Actor 6995, Actor 8963",Mexico,1999,PG,90 min,"LGBTQ Movies, Action & Adventure, Comedies",Vietnamese,10.0,37.1,2020-09-09,77.8,499.9,360.2,5.0,42852,,,Production Co. 880,PG,2,33,False,133.2,,Adult Content,60,22,False,True,True,False
s495,Documentary,Legend of Crip Camp Returns,Director 2115,"Actor 9152, Actor 8978, Actor 5417, Actor 5350, Actor 8630, Actor 2550, Actor 9663, Actor 8521, Actor 4571, Actor 9730",India,2008,R,2 Seasons,"Reality TV, Anime",Danish,7.6,39.5,2021-04-04,10.9,321.6,211.9,4.9,113757,,,Production Co. 495,R,17,42,False,37.1,371.0,Violence,38,10,False,True,True,True
s496,Movie,Chronicles of The Devil All the Time: Origins,Director 4442,"Actor 5948, Actor 6761, Actor 6552, Actor 6870, Actor 9283, Actor 5427, Actor 4901, Actor 1330, Actor 3974",Netherlands,2005,PG-13,121 min,"Historical Dramas, Comedies",English,5.4,74.4,2017-02-07,165.3,875.4,472.1,4.1,82321,,,Production Co. 949,PG-13,3,55,False,106.2,,Sexual Content,2,11,False,True,False,True
s497,Movie,Return of Damsel Forever,Director 1754,"Actor 7047, Actor 3853, Actor 4694, Actor 3986, Actor 2702, Actor 5507, Actor 2609",Indonesia,1984,TV-Y,82 min,"TV Dramas, Crime TV Shows, Cult Movies",Hindi,6.2,78.9,2022-08-07,139.2,714.9,148.0,3.1,21540,,,Production Co. 85,TV-Y,0,19,False,45.1,48.0,,52,23,True,True,True,False
s498,TV Show,The Last Elite 12 Returns,Director 4686,"Actor 663, Actor 2707",Ireland,1981,UR,9 Seasons,"Thrillers, Cult Movies, Children & Family",Malay,7.6,49.7,2023-06-21,105.4,470.9,60.8,3.2,21606,5.0,54 min,Production Co. 1,UR,12,21,False,103.2,,Nudity,38,10,True,False,True,True
